timestamp_ms,roll,pitch,yaw,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,cmd_vx,cmd_vy,cmd_wz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44
20,0.037048,-0.116285,-0.031338,-0.001498,0.000700,-0.000596,-0.019319,-0.003404,-0.249128,-0.468631,0.448450,0.415038,0.031686,0.057189,-0.244191,-0.513308,0.380427,0.446149,-0.000383,-0.000479,0.000623,-0.000240,-0.000048,-0.000000,0.000192,0.000240,-0.000288,-0.000048,-0.000000,0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.775588,0.137486,-0.089128,-1.261350,-3.330562,-6.963246,-1.272756,-2.296927,-0.573586,0.541583,-2.188308,-7.485534,-0.000374,0.000175,-0.000149,-0.116023,-0.036789,-0.992565,0.000000,0.000000,0.000000,-0.019319,-0.003404,0.000872,0.031369,0.198450,0.415038,0.031686,0.057189,0.005809,-0.013308,0.130427,0.446149,-0.000019,-0.000024,0.000031,-0.000012,-0.000002,-0.000000,0.000010,0.000012,-0.000014,-0.000002,-0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0.037069,-0.116272,-0.031512,0.020281,0.006582,-0.048481,-0.020805,-0.003451,-0.244670,-0.464125,0.442745,0.393945,0.027851,0.052443,-0.246060,-0.499455,0.369258,0.432151,-0.479800,-0.000959,0.459140,0.528025,-0.086430,-1.330537,-0.421653,-0.555445,-0.524382,1.626691,-0.712774,-0.759177,0.000000,0.000000,0.000000,-0.186011,0.009106,0.234648,0.601070,-0.503794,-0.866568,-0.164833,-0.222117,-0.261115,0.651524,-0.431675,-1.124243,-13.019285,0.874899,23.306190,45.502514,-10.303457,-17.640030,-13.423214,-18.663885,-26.801647,48.607296,-7.593663,-22.825487,0.005070,0.001646,-0.012120,-0.116010,-0.036810,-0.992566,0.000000,0.000000,0.000000,-0.020805,-0.003451,0.005330,0.035875,0.192745,0.393945,0.027851,0.052443,0.003940,0.000545,0.119258,0.432151,-0.023990,-0.000048,0.022957,0.026401,-0.004322,-0.066527,-0.021083,-0.027772,-0.026219,0.081335,-0.035639,-0.037959,-0.186011,0.009106,0.234648,0.601070,-0.503794,-0.866568,-0.164833,-0.222117,-0.261115,0.651524,-0.431675,-1.124243
60,0.040237,-0.112352,-0.034271,0.296293,0.470142,-0.235403,-0.036576,-0.004266,-0.229138,-0.448641,0.436178,0.382632,0.010930,0.032070,-0.257086,-0.474240,0.354637,0.423043,-1.016742,-0.065817,0.946514,0.907350,-0.388241,-0.657742,-1.191520,-1.256426,-0.493271,0.632959,-0.809319,-0.372230,0.000000,0.000000,0.000000,-0.202921,-0.028945,0.345322,0.666267,-0.572854,-1.075267,-0.399124,-0.304191,-0.300302,0.262667,-0.520118,-1.176545,-12.364397,-1.973105,30.950203,49.021999,-11.121217,-21.632746,-29.584663,-22.781275,-30.006920,18.099449,-8.688654,-24.422848,0.074073,0.117536,-0.058851,-0.112116,-0.039973,-0.992891,0.000000,0.000000,0.000000,-0.036576,-0.004266,0.020862,0.051359,0.186178,0.382632,0.010930,0.032070,-0.007086,0.025760,0.104637,0.423043,-0.050837,-0.003291,0.047326,0.045367,-0.019412,-0.032887,-0.059576,-0.062821,-0.024664,0.031648,-0.040466,-0.018612,-0.202921,-0.028945,0.345322,0.666267,-0.572854,-1.075267,-0.399124,-0.304191,-0.300302,0.262667,-0.520118,-1.176545
80,0.050197,-0.101604,-0.034594,0.488385,0.328189,0.203732,-0.059346,-0.001342,-0.212984,-0.422564,0.424721,0.383735,-0.004314,0.004554,-0.261160,-0.471699,0.335798,0.384885,-1.132941,0.059010,0.729024,1.541459,-1.199094,0.107858,-0.415517,-1.453974,0.042472,-0.107475,-0.749637,-2.319235,0.000000,0.000000,0.000000,-0.202955,-0.044794,0.344010,0.748592,-0.575171,-1.105713,-0.319887,-0.239833,-0.187598,0.083173,-0.537162,-1.060375,-10.893669,-3.675139,30.245256,53.033543,-10.399072,-23.151623,-24.265867,-15.771807,-19.991430,5.700136,-8.700947,-20.164263,0.122096,0.082047,0.050933,-0.101430,-0.049917,-0.993590,0.000000,0.000000,0.000000,-0.059346,-0.001342,0.037016,0.077436,0.174721,0.383735,-0.004314,0.004554,-0.011160,0.028301,0.085798,0.384885,-0.056647,0.002951,0.036451,0.077073,-0.059955,0.005393,-0.020776,-0.072699,0.002124,-0.005374,-0.037482,-0.115962,-0.202955,-0.044794,0.344010,0.748592,-0.575171,-1.105713,-0.319887,-0.239833,-0.187598,0.083173,-0.537162,-1.060375
101,0.059847,-0.101961,-0.021018,0.340302,-0.091222,0.943243,-0.072241,-0.000000,-0.201191,-0.393754,0.407847,0.377455,-0.014237,-0.029961,-0.258380,-0.478075,0.323958,0.324485,-0.418202,0.010642,0.436993,1.309780,-1.067938,-0.396918,-0.405594,-1.872655,0.207902,-0.460242,-0.406601,-3.160672,0.000000,0.000000,0.000000,-0.213257,-0.112474,0.212763,0.753896,-0.581158,-1.059749,-0.087479,-0.191054,-0.081050,0.133906,-0.552327,-1.014573,-12.779080,-8.935931,16.247850,52.454971,-10.622733,-21.694540,-5.270220,-10.027820,-9.370939,10.663981,-8.935445,-17.541067,0.085075,-0.022806,0.235811,-0.101785,-0.059500,-0.993025,0.000000,0.000000,0.000000,-0.072241,-0.000000,0.048809,0.106246,0.157847,0.377455,-0.014237,-0.029961,-0.008380,0.021925,0.073958,0.324485,-0.020910,0.000532,0.021850,0.065489,-0.053397,-0.019846,-0.020280,-0.093633,0.010395,-0.023012,-0.020330,-0.158034,-0.213257,-0.112474,0.212763,0.753896,-0.581158,-1.059749,-0.087479,-0.191054,-0.081050,0.133906,-0.552327,-1.014573
121,0.063892,-0.108523,-0.004697,0.284730,-0.299206,0.625406,-0.075501,-0.001103,-0.195055,-0.374867,0.391692,0.364704,-0.018456,-0.072960,-0.255983,-0.480567,0.303968,0.268638,-0.043910,-0.163369,0.097887,0.845847,-0.740146,-1.026377,0.082451,-2.102992,0.261304,0.240212,-1.287250,-2.475989,0.000000,0.000000,0.000000,-0.182671,-0.181714,0.001026,0.695108,-0.513908,-0.958800,0.099045,-0.145270,0.056392,0.278359,-0.637325,-1.032744,-11.395883,-14.178086,-6.211175,48.543873,-9.348948,-19.801357,8.769150,-3.693258,5.546985,21.303171,-9.201175,-17.085489,0.071183,-0.074802,0.156351,-0.108310,-0.063473,-0.992089,0.000000,0.000000,0.000000,-0.075501,-0.001103,0.054945,0.125133,0.141692,0.364704,-0.018456,-0.072960,-0.005983,0.019433,0.053968,0.268638,-0.002196,-0.008168,0.004894,0.042292,-0.037007,-0.051319,0.004123,-0.105150,0.013065,0.012011,-0.064362,-0.123799,-0.182671,-0.181714,0.001026,0.695108,-0.513908,-0.958800,0.099045,-0.145270,0.056392,0.278359,-0.637325,-1.032744
141,0.068709,-0.112816,0.004495,0.431639,-0.108498,0.389055,-0.077322,-0.004506,-0.192275,-0.359143,0.381913,0.348933,-0.014669,-0.113754,-0.247978,-0.469254,0.281198,0.223290,-0.076555,-0.147406,-0.116678,0.768093,-0.558129,-0.833239,0.498112,-2.025142,0.373860,0.766943,-0.934865,-2.122167,0.000000,0.000000,0.000000,-0.107093,-0.106158,-0.050678,0.607875,-0.401979,-0.856337,0.153035,-0.081946,0.049298,0.402933,-0.619802,-0.992818,-5.384514,-7.988205,-10.908112,41.042904,-7.967102,-18.103001,11.672884,3.049064,3.270595,29.270502,-8.630640,-16.379686,0.107910,-0.027124,0.097264,-0.112577,-0.068218,-0.991299,0.000000,0.000000,0.000000,-0.077322,-0.004506,0.057725,0.140857,0.131913,0.348933,-0.014669,-0.113754,0.002022,0.030746,0.031198,0.223290,-0.003828,-0.007370,-0.005834,0.038405,-0.027906,-0.041662,0.024906,-0.101257,0.018693,0.038347,-0.046743,-0.106108,-0.107093,-0.106158,-0.050678,0.607875,-0.401979,-0.856337,0.153035,-0.081946,0.049298,0.402933,-0.619802,-0.992818
161,0.074050,-0.114849,0.010711,0.024675,0.019287,0.231031,-0.079431,-0.008629,-0.195535,-0.346584,0.371080,0.336613,-0.011697,-0.150234,-0.238726,-0.450415,0.278801,0.197931,0.001294,-0.239589,-0.134942,0.599307,-0.436801,-0.704289,-0.102201,-1.672327,0.530134,1.140946,-0.168402,-0.918471,0.000000,0.000000,0.000000,-0.012144,-0.090411,-0.023074,0.577980,-0.225449,-0.814488,0.116431,-0.031551,0.050549,0.410124,-0.523390,-0.893943,2.258638,-6.331532,-7.120873,38.594063,-5.018624,-17.324366,9.995770,7.633552,1.319256,28.193157,-8.205490,-15.748499,0.006169,0.004822,0.057758,-0.114596,-0.073495,-0.990690,0.000000,0.000000,0.000000,-0.079431,-0.008629,0.054465,0.153416,0.121080,0.336613,-0.011697,-0.150234,0.011274,0.049585,0.028801,0.197931,0.000065,-0.011979,-0.006747,0.029965,-0.021840,-0.035214,-0.005110,-0.083616,0.026507,0.057047,-0.008420,-0.045924,-0.012144,-0.090411,-0.023074,0.577980,-0.225449,-0.814488,0.116431,-0.031551,0.050549,0.410124,-0.523390,-0.893943
181,0.072332,-0.112187,0.012161,-0.083683,0.225679,0.019385,-0.077035,-0.015771,-0.197884,-0.334312,0.364608,0.321992,-0.012751,-0.176552,-0.229234,-0.417770,0.274199,0.196302,0.133696,-0.397541,-0.107762,0.554726,-0.171950,-0.378989,-0.066728,-1.155327,0.497441,1.832724,-0.104934,0.036720,0.000000,0.000000,0.000000,0.008849,-0.101934,-0.020961,0.461066,-0.094481,-0.731857,0.033999,0.006414,0.065567,0.449634,-0.458511,-0.852519,3.514923,-6.615820,-6.825086,28.747831,-3.226258,-16.026562,3.400720,10.742554,2.337373,28.294052,-7.100730,-16.059752,-0.020921,0.056420,0.004846,-0.111951,-0.071814,-0.991115,0.000000,0.000000,0.000000,-0.077035,-0.015771,0.052116,0.165688,0.114608,0.321992,-0.012751,-0.176552,0.020766,0.082230,0.024199,0.196302,0.006685,-0.019877,-0.005388,0.027736,-0.008597,-0.018949,-0.003336,-0.057766,0.024872,0.091636,-0.005247,0.001836,0.008849,-0.101934,-0.020961,0.461066,-0.094481,-0.731857,0.033999,0.006414,0.065567,0.449634,-0.458511,-0.852519
201,0.071408,-0.107195,0.011756,-0.025759,0.255468,-0.201939,-0.074542,-0.024783,-0.199370,-0.329518,0.357993,0.315185,-0.015723,-0.191748,-0.217154,-0.373620,0.274343,0.208094,0.361684,-0.479177,-0.016778,0.041034,-0.218784,-0.155699,-0.167875,-0.492648,0.548782,2.336828,0.012368,0.716321,0.000000,0.000000,0.000000,0.064809,-0.101494,0.035155,0.327249,-0.037260,-0.655491,0.052679,0.024794,0.062492,0.488669,-0.382095,-0.874130,7.507275,-6.062029,-0.754111,18.863632,-1.947715,-14.801470,5.162661,11.365994,0.959058,28.957432,-6.154157,-17.204456,-0.006440,0.063867,-0.050485,-0.106990,-0.070938,-0.991726,0.000000,0.000000,0.000000,-0.074542,-0.024783,0.050630,0.170482,0.107993,0.315185,-0.015723,-0.191748,0.032846,0.126380,0.024343,0.208094,0.018084,-0.023959,-0.000839,0.002052,-0.010939,-0.007785,-0.008394,-0.024632,0.027439,0.116841,0.000618,0.035816,0.064809,-0.101494,0.035155,0.327249,-0.037260,-0.655491,0.052679,0.024794,0.062492,0.488669,-0.382095,-0.874130
221,0.071385,-0.101531,0.007670,-0.029623,0.330836,-0.220926,-0.065338,-0.033029,-0.202150,-0.331627,0.354014,0.311063,-0.017113,-0.193186,-0.203876,-0.324293,0.276979,0.234603,0.727203,-0.380811,0.045684,-0.199226,-0.140407,-0.051772,0.061839,0.126601,0.699783,2.486151,0.203492,1.390602,0.000000,0.000000,0.000000,0.141567,-0.094839,0.103489,0.181729,-0.027309,-0.568626,0.164124,0.021649,0.021196,0.523016,-0.256152,-0.902128,12.315218,-5.294044,6.690286,8.126368,-1.971732,-13.647775,13.770146,9.532126,-6.194487,28.799156,-4.484800,-18.576918,-0.007406,0.082709,-0.055232,-0.101357,-0.070957,-0.992316,0.000000,0.000000,0.000000,-0.065338,-0.033029,0.047850,0.168373,0.104014,0.311063,-0.017113,-0.193186,0.046124,0.175707,0.026979,0.234603,0.036360,-0.019041,0.002284,-0.009961,-0.007020,-0.002589,0.003092,0.006330,0.034989,0.124308,0.010175,0.069530,0.141567,-0.094839,0.103489,0.181729,-0.027309,-0.568626,0.164124,0.021649,0.021196,0.523016,-0.256152,-0.902128
241,0.069618,-0.094712,0.004392,0.021910,0.128043,0.030530,-0.048800,-0.037630,-0.202198,-0.336277,0.347159,0.309193,-0.015436,-0.188009,-0.187242,-0.283067,0.228947,0.242561,0.820776,-0.087293,-0.014429,-0.339537,-0.637369,-0.023345,0.088348,0.315712,0.895509,1.329818,-2.720227,-1.655405,0.000000,0.000000,0.000000,0.164669,-0.078152,0.197363,0.065822,-0.091592,-0.499700,0.296026,-0.037692,-0.017293,0.544922,-0.028307,-0.967738,13.106924,-4.428035,17.439245,-0.410974,-2.440905,-12.644135,24.036608,3.735374,-13.316508,30.922909,3.422775,-17.739937,0.005478,0.032011,0.007633,-0.094571,-0.069250,-0.993107,0.000000,0.000000,0.000000,-0.048800,-0.037630,0.047802,0.163723,0.097159,0.309193,-0.015436,-0.188009,0.062758,0.216933,-0.021053,0.242561,0.041039,-0.004365,-0.000721,-0.016977,-0.031868,-0.001167,0.004417,0.015786,0.044775,0.066491,-0.136011,-0.082770,0.164669,-0.078152,0.197363,0.065822,-0.091592,-0.499700,0.296026,-0.037692,-0.017293,0.544922,-0.028307,-0.967738
261,0.076247,-0.099369,0.008543,0.191572,-0.326347,0.197918,-0.042137,-0.036624,-0.200376,-0.340640,0.341071,0.300469,-0.016394,-0.183742,-0.171422,-0.276117,0.246444,0.219168,-0.069269,0.130053,0.269118,-0.256271,-0.084369,-0.953034,0.094627,0.068166,0.566374,0.287286,0.412593,-1.353498,0.000000,0.000000,0.000000,0.059327,-0.079011,0.266088,0.071117,-0.065079,-0.469227,0.430415,-0.095065,-0.144031,0.551663,0.435395,-0.896248,6.484128,-5.210954,23.659130,-0.078219,-2.383472,-11.452327,35.040401,-0.509399,-27.834190,34.557430,5.444000,-16.030573,0.047893,-0.081587,0.049479,-0.099205,-0.075797,-0.992176,0.000000,0.000000,0.000000,-0.042137,-0.036624,0.049624,0.159360,0.091071,0.300469,-0.016394,-0.183742,0.078578,0.223883,-0.003556,0.219168,-0.003463,0.006503,0.013456,-0.012814,-0.004218,-0.047652,0.004731,0.003408,0.028319,0.014364,0.020630,-0.067675,0.059327,-0.079011,0.266088,0.071117,-0.065079,-0.469227,0.430415,-0.095065,-0.144031,0.551663,0.435395,-0.896248
281,0.074423,-0.107147,0.013880,-0.154883,-0.431461,0.167983,-0.042089,-0.037247,-0.191029,-0.343516,0.346632,0.276596,-0.012272,-0.184701,-0.169217,-0.267104,0.246396,0.203588,0.045396,-0.140743,0.542646,-0.061024,0.660571,-1.276320,0.194480,-0.057860,-0.205745,0.264180,0.159630,-0.312836,0.000000,0.000000,0.000000,0.029569,-0.099235,0.195709,0.151401,0.090271,-0.488112,0.506794,-0.075204,-0.236996,0.551326,0.708943,-0.713935,3.940495,-6.082205,12.749647,5.980701,-0.972739,-10.599152,40.538898,1.552799,-33.369278,34.072563,10.523933,-13.790501,-0.038721,-0.107865,0.041996,-0.106942,-0.073928,-0.991513,0.000000,0.000000,0.000000,-0.042089,-0.037247,0.058971,0.156484,0.096632,0.276596,-0.012272,-0.184701,0.080783,0.232896,-0.003604,0.203588,0.002270,-0.007037,0.027132,-0.003051,0.033029,-0.063816,0.009724,-0.002893,-0.010287,0.013209,0.007981,-0.015642,0.029569,-0.099235,0.195709,0.151401,0.090271,-0.488112,0.506794,-0.075204,-0.236996,0.551326,0.708943,-0.713935
301,0.069796,-0.113851,0.017418,-0.193652,-0.292491,0.319293,-0.039404,-0.040555,-0.180291,-0.343516,0.358472,0.249176,-0.008389,-0.183215,-0.176312,-0.270316,0.247115,0.197548,0.075213,-0.175880,0.480232,0.092326,0.481718,-1.038457,0.248601,0.044102,-0.470309,-0.232734,0.448498,-0.267344,0.000000,0.000000,0.000000,-0.007161,-0.094315,0.193690,0.142039,0.172398,-0.450361,0.454012,-0.086408,-0.268561,0.622334,0.957265,-0.613106,0.837959,-5.508423,11.791870,4.892800,0.237944,-9.670181,36.191097,0.365667,-35.102970,40.930183,13.961997,-12.383241,-0.048413,-0.073123,0.079823,-0.113606,-0.069287,-0.991107,0.000000,0.000000,0.000000,-0.039404,-0.040555,0.069709,0.156484,0.108472,0.249176,-0.008389,-0.183215,0.073688,0.229684,-0.002885,0.197548,0.003761,-0.008794,0.024012,0.004616,0.024086,-0.051923,0.012430,0.002205,-0.023515,-0.011637,0.022425,-0.013367,-0.007161,-0.094315,0.193690,0.142039,0.172398,-0.450361,0.454012,-0.086408,-0.268561,0.622334,0.957265,-0.613106
321,0.064683,-0.120206,0.025026,-0.225051,-0.224097,0.401954,-0.036288,-0.043335,-0.173580,-0.339777,0.359623,0.240499,-0.003643,-0.181106,-0.185899,-0.282300,0.261352,0.189399,0.094627,-0.140311,0.257373,0.143331,-0.015052,-0.170847,0.237575,0.038110,-0.433254,-0.733626,0.874896,-0.421557,0.000000,0.000000,0.000000,0.003387,-0.094626,0.193433,0.143143,0.131919,-0.379126,0.444262,-0.113229,-0.248024,0.645240,1.049350,-0.572958,1.546132,-5.473063,12.341517,4.679555,-0.066596,-9.414933,35.161789,-1.892370,-31.688736,44.357300,14.896671,-11.452962,-0.056263,-0.056024,0.100489,-0.119917,-0.064171,-0.990708,0.000000,0.000000,0.000000,-0.036288,-0.043335,0.076420,0.160223,0.109623,0.240499,-0.003643,-0.181106,0.064101,0.217700,0.011352,0.189399,0.004731,-0.007016,0.012869,0.007167,-0.000753,-0.008542,0.011879,0.001905,-0.021663,-0.036681,0.043745,-0.021078,0.003387,-0.094626,0.193433,0.143143,0.131919,-0.379126,0.444262,-0.113229,-0.248024,0.645240,1.049350,-0.572958
341,0.058683,-0.124888,0.034004,-0.189550,-0.246049,0.404021,-0.032645,-0.044629,-0.171087,-0.335702,0.347399,0.238486,0.001726,-0.181058,-0.196254,-0.299222,0.282300,0.177462,0.038350,-0.018168,0.027899,0.242561,-0.707309,-0.126218,0.254737,-0.025886,-0.567094,-0.899057,1.191232,-0.520595,0.000000,0.000000,0.000000,-0.023356,-0.099004,0.180000,0.154109,0.078770,-0.329058,0.422441,-0.122420,-0.220369,0.646974,1.045581,-0.542112,-0.659181,-6.049788,12.161168,5.165144,0.241321,-8.818795,33.101444,-2.460992,-26.732784,45.783737,13.801745,-10.505816,-0.047388,-0.061512,0.101005,-0.124563,-0.058193,-0.990504,0.000000,0.000000,0.000000,-0.032645,-0.044629,0.078913,0.164298,0.097399,0.238486,0.001726,-0.181058,0.053746,0.200778,0.032300,0.177462,0.001917,-0.000908,0.001395,0.012128,-0.035365,-0.006311,0.012737,-0.001294,-0.028355,-0.044953,0.059562,-0.026030,-0.023356,-0.099004,0.180000,0.154109,0.078770,-0.329058,0.422441,-0.122420,-0.220369,0.646974,1.045581,-0.542112
361,0.054312,-0.130623,0.039599,-0.182118,-0.263835,0.209862,-0.031974,-0.044869,-0.171470,-0.331196,0.340304,0.234603,0.005896,-0.181201,-0.208717,-0.318109,0.301859,0.167539,-0.014189,-0.013039,-0.076268,0.359143,-0.160972,-0.316767,0.180339,0.017593,-0.650312,-0.936543,0.925278,-0.427262,0.000000,0.000000,0.000000,-0.066009,-0.103642,0.146430,0.209562,0.119119,-0.321498,0.393515,-0.111929,-0.194355,0.626161,1.003291,-0.502572,-3.981422,-6.458652,9.152781,9.116579,0.510746,-8.471563,30.820284,-1.716190,-22.152159,45.127449,13.188181,-9.904979,-0.045529,-0.065959,0.052465,-0.130252,-0.053823,-0.990019,0.000000,0.000000,0.000000,-0.031974,-0.044869,0.078530,0.168804,0.090304,0.234603,0.005896,-0.181201,0.041283,0.181891,0.051859,0.167539,-0.000709,-0.000652,-0.003813,0.017957,-0.008049,-0.015838,0.009017,0.000880,-0.032516,-0.046827,0.046264,-0.021363,-0.066009,-0.103642,0.146430,0.209562,0.119119,-0.321498,0.393515,-0.111929,-0.194355,0.626161,1.003291,-0.502572
382,0.050265,-0.136263,0.042088,-0.166419,-0.295669,0.048485,-0.032789,-0.044917,-0.173867,-0.322376,0.341407,0.228132,0.009108,-0.180626,-0.221948,-0.337763,0.319020,0.161595,-0.121568,-0.000192,-0.163992,0.515370,0.211737,-0.230289,0.079288,0.047122,-0.589001,-0.995937,0.677780,-0.137579,0.000000,0.000000,0.000000,-0.119307,-0.097652,0.116923,0.285271,0.241715,-0.338082,0.335372,-0.076498,-0.165670,0.597943,0.935560,-0.471934,-7.916097,-6.006899,6.643772,14.366471,1.865893,-8.652781,26.260813,1.017076,-17.701735,43.864273,12.151232,-9.643184,-0.041605,-0.073917,0.012121,-0.135841,-0.049778,-0.989479,0.000000,0.000000,0.000000,-0.032789,-0.044917,0.076133,0.177624,0.091407,0.228132,0.009108,-0.180626,0.028052,0.162237,0.069020,0.161595,-0.006078,-0.000010,-0.008200,0.025768,0.010587,-0.011514,0.003964,0.002356,-0.029450,-0.049797,0.033889,-0.006879,-0.119307,-0.097652,0.116923,0.285271,0.241715,-0.338082,0.335372,-0.076498,-0.165670,0.597943,0.935560,-0.471934
402,0.047446,-0.142751,0.041661,-0.122662,-0.374733,-0.039956,-0.037774,-0.044917,-0.178853,-0.310200,0.348118,0.223194,0.011361,-0.179668,-0.233213,-0.358041,0.337524,0.156993,-0.358808,0.007814,-0.360869,0.757787,0.584974,-0.182304,0.075453,0.107810,-0.468344,-1.050058,0.694270,-0.194768,0.000000,0.000000,0.000000,-0.175518,-0.091815,0.072153,0.373086,0.407290,-0.364742,0.260425,-0.043437,-0.127632,0.555301,0.824991,-0.461063,-11.776640,-5.570619,2.943154,20.473505,4.022167,-9.057205,20.192074,3.543567,-13.086246,41.100700,10.230388,-9.320962,-0.030666,-0.093683,-0.009989,-0.142267,-0.046946,-0.988714,0.000000,0.000000,0.000000,-0.037774,-0.044917,0.071147,0.189800,0.098118,0.223194,0.011361,-0.179668,0.016787,0.141959,0.087524,0.156993,-0.017940,0.000391,-0.018043,0.037889,0.029249,-0.009115,0.003773,0.005391,-0.023417,-0.052503,0.034714,-0.009738,-0.175518,-0.091815,0.072153,0.373086,0.407290,-0.364742,0.260425,-0.043437,-0.127632,0.555301,0.824991,-0.461063
422,0.045292,-0.151287,0.041049,-0.187717,-0.458449,0.013882,-0.047458,-0.044198,-0.185372,-0.309241,0.346823,0.220654,0.014765,-0.178086,-0.240979,-0.378270,0.354014,0.152200,-0.459955,0.028475,-0.418921,-0.378845,-0.282013,-0.045924,0.199178,0.289491,-0.338914,-0.890668,0.567189,-0.280335,0.000000,0.000000,0.000000,-0.216939,-0.086130,0.012646,0.467850,0.579324,-0.399574,0.184397,-0.017479,-0.089339,0.516616,0.662835,-0.464294,-14.290155,-5.181771,-2.457076,30.098974,7.185510,-9.605774,13.815066,5.142629,-8.858495,38.796089,7.630836,-9.244270,-0.046929,-0.114612,0.003470,-0.150711,-0.044759,-0.987564,0.000000,0.000000,0.000000,-0.047458,-0.044198,0.064628,0.190759,0.096823,0.220654,0.014765,-0.178086,0.009021,0.121730,0.104014,0.152200,-0.022998,0.001424,-0.020946,-0.018942,-0.014101,-0.002296,0.009959,0.014475,-0.016946,-0.044533,0.028359,-0.014017,-0.216939,-0.086130,0.012646,0.467850,0.579324,-0.399574,0.184397,-0.017479,-0.089339,0.516616,0.662835,-0.464294
442,0.042004,-0.159392,0.040711,-0.103010,-0.284519,0.019959,-0.053546,-0.043575,-0.197596,-0.322999,0.353391,0.211066,0.020469,-0.171087,-0.246683,-0.391309,0.365902,0.140551,-0.161835,0.020277,-0.603957,-0.656640,0.545857,-0.571024,0.134175,0.313651,-0.193473,-0.391501,0.319835,-0.529415,0.000000,0.000000,0.000000,-0.219671,-0.084133,-0.053239,0.531742,0.704667,-0.402056,0.120033,-0.027989,-0.062613,0.524859,0.506560,-0.481291,-14.850973,-4.965310,-8.016912,37.029152,8.360338,-9.003431,8.245650,3.855080,-6.073881,38.866882,5.275385,-8.843456,-0.025753,-0.071130,0.004990,-0.158718,-0.041459,-0.986453,0.000000,0.000000,0.000000,-0.053546,-0.043575,0.052404,0.177001,0.103391,0.211066,0.020469,-0.171087,0.003317,0.108691,0.115902,0.140551,-0.008092,0.001014,-0.030198,-0.032832,0.027293,-0.028551,0.006709,0.015683,-0.009674,-0.019575,0.015992,-0.026471,-0.219671,-0.084133,-0.053239,0.531742,0.704667,-0.402056,0.120033,-0.027989,-0.062613,0.524859,0.506560,-0.481291
463,0.042519,-0.163621,0.037335,0.092595,-0.220652,-0.231245,-0.052635,-0.043335,-0.208861,-0.336277,0.371559,0.196302,0.019223,-0.166389,-0.248888,-0.393850,0.361348,0.134415,0.190693,0.026030,-0.660043,-0.671356,0.989226,-0.816126,-0.112700,0.169984,-0.073631,0.049854,-0.525340,-0.346823,0.000000,0.000000,0.000000,-0.166644,-0.065933,-0.036911,0.538521,0.739383,-0.381573,0.103896,-0.052033,-0.047447,0.513099,0.376429,-0.475428,-11.590425,-3.640277,-4.182748,38.078579,8.217526,-8.217897,7.788733,2.045264,-4.866726,36.883327,4.149168,-8.933258,0.023149,-0.055163,-0.057811,-0.162892,-0.041938,-0.985752,0.000000,0.000000,0.000000,-0.052635,-0.043335,0.041139,0.163723,0.121559,0.196302,0.019223,-0.166389,0.001112,0.106150,0.111348,0.134415,0.009535,0.001301,-0.033002,-0.033568,0.049461,-0.040806,-0.005635,0.008499,-0.003682,0.002493,-0.026267,-0.017341,-0.166644,-0.065933,-0.036911,0.538521,0.739383,-0.381573,0.103896,-0.052033,-0.047447,0.513099,0.376429,-0.475428
