0.000000,0.000000,0.000000,0.058449,-0.083296,-0.377926,-0.030777,-0.020025,-0.999326,-0.126122,-0.100572,-0.037448,0.301062,0.070219,0.291456,-0.010306,0.095490,-0.034188,0.192245,0.013222,0.111022,-0.105018,-0.089661,0.032585,-0.075287,-0.120741,0.101645,-0.002418,-0.079348,0.026488,-0.004698,0.047994,0.030764,-0.312628,-0.188363,0.448227,0.197649,-0.059065,-0.202400,0.221239,-0.268066,-0.402079,-0.230171,-0.231653,-0.757015
0.000000,0.000000,0.000000,0.172084,-0.093946,-0.385845,-0.036862,-0.034836,-0.998713,-0.143763,-0.132210,-0.019807,0.258110,0.036471,0.326402,-0.013902,0.057572,-0.027429,0.190855,-0.005953,0.152919,0.005448,-0.067936,0.046741,-0.126776,-0.046722,0.078607,-0.010529,-0.098172,0.011208,0.010987,-0.114385,0.116463,0.327794,-0.048809,0.220594,-0.222101,0.054113,-0.420189,0.210531,-0.239405,-0.237479,0.171960,-0.309675,-0.799525
0.000000,0.000000,0.000000,0.083923,-0.126881,-0.173183,-0.045907,-0.045064,-0.997929,-0.107618,-0.154644,0.000998,0.197087,0.076211,0.339010,-0.018887,0.031063,-0.018896,0.213913,0.001573,0.182688,0.179056,-0.011881,0.034999,-0.179866,0.169328,0.007600,-0.011769,-0.037544,0.040226,0.124737,0.068442,0.023305,1.133985,0.234032,-0.075602,-0.665190,0.426400,-0.856028,0.194842,-0.070610,0.143815,0.908930,-0.118503,-1.257956
0.000000,0.000000,0.000000,-0.011872,-0.132376,-0.105549,-0.057527,-0.049531,-0.997114,-0.039884,-0.150857,0.010633,0.109698,0.151328,0.305358,-0.022147,0.042328,0.001477,0.238456,0.000326,0.195487,0.093101,0.044119,0.008504,-0.237887,0.174591,-0.133126,0.002205,0.066445,0.069731,-0.019072,-0.005676,0.085330,1.038345,0.351943,-0.327877,-0.740922,0.576756,-1.176593,0.339196,0.145628,0.539943,1.405447,0.555835,-1.823509
0.000000,0.000000,0.000000,-0.042007,0.004393,0.161747,-0.057996,-0.045669,-0.997272,-0.044485,-0.112124,0.010633,0.017180,0.306643,0.161212,-0.001103,0.079192,0.032780,0.218850,0.021754,0.159246,-0.015486,0.113548,-0.015246,-0.228391,0.481380,-0.419776,0.066330,0.117038,0.095222,-0.024752,0.073077,-0.184210,0.477918,0.311994,-0.455322,-0.430751,0.424040,-1.147215,0.763844,0.294060,0.726029,1.511998,1.198010,-1.657491
0.000000,0.000000,0.000000,-0.003719,-0.126251,0.183632,-0.062131,-0.041609,-0.997200,-0.045971,-0.068742,0.014851,-0.033346,0.361387,-0.040794,-0.004410,0.126218,0.059960,0.209694,0.075108,0.090361,-0.000860,0.116832,0.029297,-0.076311,-0.054739,-0.483175,-0.009233,0.125168,0.045444,-0.038697,0.119001,-0.149563,0.243729,0.243349,-0.379586,-0.039040,-0.017018,-0.830765,0.782119,0.417939,0.513495,1.294294,1.323303,-1.418326
0.000000,0.000000,0.000000,-0.161073,-0.004493,0.458681,-0.067002,-0.034231,-0.997165,-0.027372,-0.017689,0.031054,-0.052665,0.303144,-0.087389,-0.000575,0.171758,0.068780,0.196607,0.162976,-0.010834,0.047915,0.133121,0.040377,-0.027434,-0.131316,0.059365,0.006320,0.098760,0.018947,-0.026317,0.218465,-0.285071,0.172671,0.304127,-0.332447,0.162047,-0.617291,-0.195546,0.806894,0.345782,0.571777,1.155378,1.058409,-1.221141
0.000000,0.000000,0.000000,-0.020631,-0.000933,0.343206,-0.067591,-0.026818,-0.997353,-0.012464,0.044390,0.044716,-0.051274,0.248736,-0.073152,-0.002205,0.211689,0.072615,0.195553,0.218583,-0.121808,0.038187,0.158894,0.032504,0.016090,-0.212291,0.021418,-0.008025,0.105233,-0.006448,0.016318,0.080802,-0.216452,0.080203,0.247287,-0.094189,0.179025,-0.724719,0.041213,0.742350,0.432230,0.112170,0.953279,0.461886,-0.754399
0.000000,0.000000,0.000000,-0.146963,0.000778,0.228971,-0.069234,-0.016058,-0.997471,-0.019846,0.112748,0.053393,-0.038811,0.137666,-0.035329,0.002541,0.253155,0.067294,0.207585,0.176351,-0.134080,-0.044004,0.161890,0.015987,0.042328,-0.216452,0.109241,0.011725,0.085584,-0.019012,0.014813,-0.197610,0.051992,-0.177438,0.149125,-0.029949,0.410460,-0.524786,0.027294,0.978908,0.209756,0.046923,0.508194,-0.303159,-0.078660
0.000000,0.000000,0.000000,-0.067931,-0.057971,0.070977,-0.072065,-0.005363,-0.997386,-0.050430,0.173292,0.056988,-0.013979,0.076786,-0.007047,0.004266,0.285464,0.059864,0.221247,0.067198,-0.049806,-0.106449,0.122999,0.003466,0.072893,-0.054224,0.066095,0.015505,0.061213,-0.032262,0.039577,-0.242884,0.241240,-0.417003,-0.032920,-0.006829,0.497688,0.072241,-0.050955,0.737954,0.111027,-0.096963,0.375153,-0.501346,0.263788
0.000000,0.000000,0.000000,0.018762,-0.069559,0.055857,-0.078581,-0.002300,-0.996905,-0.096641,0.210491,0.056844,0.027102,0.146822,0.008772,0.003931,0.299941,0.044428,0.245839,-0.032079,0.042376,-0.094584,0.049842,-0.003533,0.111691,0.268377,0.035526,-0.007768,0.024697,-0.041068,0.063154,-0.208887,0.192860,-0.057451,-0.234754,-0.020909,0.583330,0.723486,-0.038997,0.371782,0.058106,-0.141116,0.359863,-0.219083,0.150338
0.000000,0.000000,0.000000,0.242535,-0.064858,0.127333,-0.084544,-0.017324,-0.996269,-0.107139,0.206992,0.056125,0.080648,0.291064,0.026413,-0.001582,0.301427,0.025925,0.271677,-0.111654,0.066872,0.024915,-0.039349,-0.000925,0.141385,0.326414,0.074254,-0.028930,-0.004266,-0.051257,0.052925,-0.115722,-0.034699,0.491469,-0.315687,-0.001205,0.508291,0.729257,-0.025532,-0.041823,0.152912,-0.192459,0.399700,0.274144,-0.250008
0.000000,0.000000,0.000000,0.381074,-0.137602,0.240588,-0.091451,-0.044874,-0.994798,-0.080486,0.164999,0.051283,0.136399,0.373036,0.145441,-0.020421,0.296346,0.004257,0.266835,-0.102882,0.042951,0.090433,-0.107120,-0.001630,0.130360,0.097415,0.339619,-0.061997,-0.014180,-0.049847,-0.043594,0.003722,-0.062706,0.662838,-0.326504,0.076147,0.756910,0.351076,0.068370,-0.113104,0.147963,-0.189078,0.099393,0.620064,-0.524638
0.000000,0.000000,0.000000,-0.098964,-0.157038,0.118032,-0.101938,-0.051665,-0.993448,-0.077370,0.127704,0.052865,0.151882,0.279415,0.169409,-0.036911,0.287717,-0.012808,0.231410,-0.116400,0.031447,-0.030871,-0.125667,0.026936,-0.004961,-0.161152,-0.048095,-0.026533,-0.047911,-0.035238,-0.141306,-0.031010,-0.044629,0.420800,-0.300954,0.609379,1.334406,0.347612,0.201551,-0.119849,-0.096872,-0.538414,-0.509148,0.505359,-0.649656
0.000000,0.000000,0.000000,0.027143,-0.150295,0.190503,-0.120242,-0.047608,-0.991602,-0.103448,0.079575,0.068349,0.152601,0.309232,0.183119,-0.037822,0.258236,-0.021101,0.178008,-0.078769,0.008629,-0.104387,-0.129490,0.043282,0.007090,0.119833,0.092116,-0.002821,-0.088921,-0.008475,-0.076450,0.196685,-0.034505,-0.289872,-0.366968,0.736586,1.245265,0.603885,0.500788,-0.369495,-0.240772,-0.723946,-0.864778,0.571049,-0.704108
